Start_Time,End_Time,Duration,Area,x_RRmax,y_RRmax,BDL_RRmax,LKS_RRmax,RRmax,RRmean,V3_RRmax,V3_MIN,V3_AVG,V3_MAX,V4_RRmax,V4_MIN,V4_AVG,V4_MAX
201409061750,201409061850,1,30,649,705,Brandenburg,Potsdam-Mittelmark,29.8,23.5,3,2,2.4,3,7,7,7.4,8
201409061650,201409061850,2,20,628,701,Brandenburg,Potsdam-Mittelmark,40.5,34.1,3,2,2.6,3,9,8,8.5,9
201409061450,201409061850,4,70,622,678,Brandenburg,Potsdam-Mittelmark,63.9,41.4,3,3,3.7,5,10,8,10.2,13
201409061350,201409061950,6,55,607,702,Brandenburg,Potsdam-Mittelmark,64.2,44.9,2,2,2.5,4,8,7,9.0,11
201409070550,201409070650,1,16,677,809,Brandenburg,Uckermark,32.0,24.6,5,4,4.6,5,12,11,11.8,13
201409071150,201409071350,2,26,777,690,Brandenburg,Oder-Spree,54.8,38.5,5,5,6.2,7,14,14,15.2,17
201409071650,201409071750,1,41,671,630,Brandenburg,Elbe-Elster,38.6,30.0,10,7,9.5,14,19,14,18.3,23
201409071650,201409071850,2,26,716,657,Brandenburg,Dahme-Spreewald,45.3,32.8,7,7,7.8,9,18,16,19.5,24
201409071850,201409071950,1,24,754,688,Brandenburg,Oder-Spree,37.3,28.5,8,7,7.8,9,18,16,17.9,20
201409071850,201409071950,1,18,709,842,Brandenburg,Uckermark,34.5,28.9,5,4,5.0,6,12,11,12.1,14
201409101550,201409101650,1,87,676,797,Brandenburg,Oberhavel,65.9,31.2,6,2,7.3,16,11,7,13.8,25
201409101550,201409101650,1,9,680,809,Brandenburg,Uckermark,27.6,23.0,9,4,7.9,13,17,9,15.0,22
201409130350,201409130450,1,10,727,608,Brandenburg,Oberspreewald-Lausitz,27.0,23.3,10,9,9.9,11,19,18,19.0,21
201409131050,201409131150,1,13,605,780,Brandenburg,Ostprignitz-Ruppin,36.4,28.1,2,1,1.8,3,5,4,4.8,6
201409130750,201409131150,4,58,590,776,Brandenburg,Prignitz,44.0,36.3,2,1,2.1,3,5,4,5.3,6
201409131250,201409131450,2,31,620,808,Brandenburg,Ostprignitz-Ruppin,29.4,26.6,8,4,7.3,10,13,9,12.4,15
201409131250,201409131550,3,36,593,812,Brandenburg,Prignitz,44.3,32.9,2,1,2.4,4,6,5,6.1,9
201409201350,201409201450,1,16,721,613,Brandenburg,Oberspreewald-Lausitz,45.2,29.3,2,2,3.3,5,9,8,10.5,14
201409201350,201409201450,1,14,707,614,Brandenburg,Elbe-Elster,29.4,24.5,2,2,2.9,3,7,7,7.9,9
201409201350,201409201450,1,10,733,624,Brandenburg,Oberspreewald-Lausitz,36.2,28.5,2,2,2.2,3,9,9,9.4,10
201409201450,201409201550,1,38,755,630,Brandenburg,Spree-Neiße,59.4,33.9,4,3,3.6,5,12,10,12.0,14
201409201350,201409201650,3,31,786,633,Brandenburg,Spree-Neiße,77.7,46.3,4,4,4.3,5,12,11,11.7,13
201410220250,201410220850,6,57,711,812,Brandenburg,Uckermark,41.9,39.6,10,7,9.5,13,14,11,13.8,17
201410220050,201410220950,9,383,669,803,Brandenburg,Oberhavel,45.8,39.1,11,7,9.6,13,16,11,13.8,18
201505121550,201505121650,1,53,632,741,Brandenburg,Havelland,46.8,26.7,4,3,4.1,5,8,7,7.9,9
201505121550,201505121750,2,225,642,745,Brandenburg,Havelland,56.7,35.9,3,3,3.9,5,6,6,7.9,10
201505121550,201505121750,2,10,681,769,Brandenburg,Oberhavel,27.3,25.4,3,3,3.2,4,7,6,6.8,8
201506131250,201506131350,1,12,673,705,Brandenburg,Teltow-Fläming,26.9,22.4,0,0,0.0,0,1,1,1.4,2
201506131250,201506131550,3,11,694,669,Brandenburg,Dahme-Spreewald,38.0,32.0,6,5,5.9,6,9,8,8.9,9
201506131550,201506131650,1,43,642,714,Brandenburg,Potsdam-Mittelmark,33.7,25.0,0,0,0.0,0,2,1,1.4,2
201506131650,201506131750,1,54,595,783,Brandenburg,Prignitz,31.6,25.7,2,1,1.6,2,4,2,3.4,4
201506131150,201506131750,6,22,623,725,Brandenburg,Potsdam-Mittelmark,49.5,39.5,0,0,0.0,0,2,1,1.5,2
201507041550,201507041650,1,43,627,701,Brandenburg,Potsdam-Mittelmark,79.5,38.9,3,2,2.7,3,9,8,9.1,10
201507041950,201507042350,4,24,611,697,Brandenburg,Potsdam-Mittelmark,50.1,40.0,2,2,2.0,3,7,6,7.5,9
201507141450,201507141550,1,9,767,671,Brandenburg,Spree-Neiße,28.5,22.8,17,17,17.2,18,29,29,29.6,31
201507221950,201507222350,4,75,713,672,Brandenburg,Dahme-Spreewald,44.7,35.5,8,6,7.9,9,21,19,21.8,25
201507221850,201507230050,6,43,682,650,Brandenburg,Elbe-Elster,45.5,38.9,7,7,8.5,13,19,18,20.6,28
201507250350,201507250450,1,25,765,747,Brandenburg,Märkisch-Oderland,38.6,25.6,12,6,10.2,15,24,12,20.0,27
201508141950,201508142150,2,33,621,706,Brandenburg,Potsdam-Mittelmark,34.9,31.2,0,0,0.0,0,3,2,2.9,3
201508141850,201508142250,4,33,614,688,Brandenburg,Potsdam-Mittelmark,42.6,36.3,0,0,0.0,0,4,3,3.8,5
201508161350,201508161450,1,17,698,662,Brandenburg,Dahme-Spreewald,28.8,24.9,0,0,0.1,1,4,3,3.8,5
201508161350,201508161750,4,144,717,697,Brandenburg,Oder-Spree,69.7,41.7,8,0,9.3,22,11,1,12.5,28
201508161850,201508161950,1,52,641,772,Brandenburg,Ostprignitz-Ruppin,31.9,25.5,1,0,2.7,10,4,3,6.8,16
201508161350,201508162250,9,31,685,669,Brandenburg,Teltow-Fläming,49.9,44.5,0,0,0.3,1,3,2,3.3,4
201508161450,201508162350,9,88,651,725,Brandenburg,Potsdam,53.8,42.0,2,0,2.4,6,6,2,5.3,10
201508161750,201508170250,9,164,610,779,Brandenburg,Ostprignitz-Ruppin,51.8,42.6,11,4,7.7,12,18,9,14.5,20
201508161750,201508170250,9,29,592,784,Brandenburg,Prignitz,41.6,39.8,11,9,10.4,12,19,15,18.1,21
201508161850,201508170350,9,56,583,799,Brandenburg,Prignitz,43.9,40.4,7,5,6.5,8,13,10,12.5,15
201508170750,201508190750,48,503,692,618,Brandenburg,Elbe-Elster,73.2,65.1,1,0,3.2,8,5,3,7.4,17
201508301250,201508301350,1,10,622,801,Brandenburg,Ostprignitz-Ruppin,25.7,23.5,16,13,15.3,17,27,24,26.3,28
201509011550,201509011750,2,159,750,654,Brandenburg,Spree-Neiße,49.6,34.0,2,2,2.4,6,5,4,5.7,10
201510082250,201510090750,9,84,638,735,Brandenburg,Havelland,51.5,42.1,8,5,7.3,9,11,8,10.0,12
201510090250,201510090850,6,21,759,647,Brandenburg,Cottbus,40.9,35.4,2,1,1.8,2,3,3,3.7,4
201510090050,201510090950,9,63,683,656,Brandenburg,Teltow-Fläming,67.7,49.4,11,7,9.4,13,13,10,11.7,16
201604132050,201604132250,2,25,677,604,Brandenburg,Elbe-Elster,35.0,29.8,6,5,5.9,6,10,9,10.1,11
201604132050,201604132350,3,10,680,624,Brandenburg,Elbe-Elster,33.2,31.6,5,5,5.0,5,9,8,9.2,10
201604132350,201604140250,3,45,721,687,Brandenburg,Dahme-Spreewald,36.1,32.1,2,2,2.3,3,4,4,4.3,5
201605230650,201605230750,1,11,639,738,Brandenburg,Havelland,26.6,23.2,1,0,0.9,1,3,1,2.5,3
201605231650,201605231750,1,14,594,816,Brandenburg,Prignitz,29.6,24.7,2,1,1.7,2,3,2,2.9,4
201605231750,201605232050,3,10,699,607,Brandenburg,Elbe-Elster,32.9,31.5,0,0,0.3,1,2,2,2.0,2
201605232050,201605232150,1,20,670,700,Brandenburg,Teltow-Fläming,23.3,20.7,1,0,0.2,1,2,0,1.1,2
201605231850,201605232150,3,11,699,651,Brandenburg,Dahme-Spreewald,30.3,29.4,0,0,0.0,0,1,1,1.0,1
201605231650,201605232250,6,89,667,686,Brandenburg,Teltow-Fläming,46.8,38.8,0,0,0.0,0,0,0,0.0,1
201605231950,201605232350,4,17,684,676,Brandenburg,Teltow-Fläming,35.8,32.4,0,0,0.0,0,1,1,1.0,1
201605231750,201605232350,6,2530,622,708,Brandenburg,Potsdam-Mittelmark,78.4,44.5,1,0,0.5,7,2,0,1.7,11
201605231950,201605240150,6,91,551,803,Brandenburg,Prignitz,38.8,33.6,4,2,2.9,5,6,4,4.7,7
201605241450,201605241650,2,15,706,786,Brandenburg,Barnim,41.9,32.3,1,0,0.9,1,3,2,2.8,3
201605301250,201605301350,1,10,727,761,Brandenburg,Märkisch-Oderland,25.7,23.4,0,0,0.9,2,1,1,1.9,4
201605301350,201605301450,1,10,567,790,Brandenburg,Prignitz,30.3,23.9,8,7,7.9,8,14,12,13.6,14
201605301450,201605301550,1,12,769,655,Brandenburg,Spree-Neiße,23.1,21.3,3,3,3.0,3,6,6,6.3,7
201605301450,201605301650,2,17,749,670,Brandenburg,Dahme-Spreewald,38.7,32.4,1,1,1.0,1,2,2,2.2,3
201605301750,201605301950,2,14,648,681,Brandenburg,Potsdam-Mittelmark,32.1,28.0,11,9,10.8,12,18,15,18.1,21
201605310450,201605310550,1,22,760,749,Brandenburg,Märkisch-Oderland,33.8,26.2,0,0,0.3,1,1,0,1.2,2
201605311450,201605311550,1,9,739,819,Brandenburg,Uckermark,29.4,27.8,1,1,1.1,2,2,2,2.2,3
201605311250,201605311550,3,9,693,621,Brandenburg,Elbe-Elster,36.4,34.0,11,10,10.4,11,21,18,19.4,21
201605311550,201605311650,1,32,670,675,Brandenburg,Teltow-Fläming,32.1,26.6,8,7,7.8,9,13,12,14.1,16
201605311450,201605311650,2,25,680,626,Brandenburg,Elbe-Elster,36.1,30.9,14,12,13.0,17,25,22,23.7,28
201605311650,201605311750,1,31,672,685,Brandenburg,Teltow-Fläming,42.7,27.8,8,7,8.8,12,15,12,15.7,22
201606010750,201606010950,2,22,704,723,Berlin,Berlin,28.5,24.9,10,6,9.4,13,16,9,13.5,18
201606011450,201606011550,1,10,763,638,Brandenburg,Spree-Neiße,32.4,28.3,12,11,12.0,13,17,15,16.7,19
201606011450,201606011650,2,22,721,604,Brandenburg,Oberspreewald-Lausitz,45.6,31.2,5,3,7.6,15,9,7,11.6,19
201606011750,201606011850,1,37,689,654,Brandenburg,Teltow-Fläming,46.3,29.0,11,6,12.5,20,19,11,19.6,28
201606020350,201606020450,1,16,718,810,Brandenburg,Uckermark,32.3,27.0,13,12,13.4,15,17,16,18.0,21
201606020350,201606020450,1,17,727,816,Brandenburg,Uckermark,35.5,27.7,12,9,11.9,15,15,12,15.2,18
201606020350,201606020550,2,13,711,811,Brandenburg,Uckermark,30.8,28.1,9,7,8.3,10,11,9,10.5,12
201606020550,201606020750,2,39,612,782,Brandenburg,Ostprignitz-Ruppin,42.1,33.7,12,9,11.3,13,17,13,16.6,19
201606020450,201606020750,3,14,614,797,Brandenburg,Ostprignitz-Ruppin,32.1,30.2,14,13,14.1,15,20,18,19.3,21
201606041350,201606041450,1,66,608,794,Brandenburg,Ostprignitz-Ruppin,43.5,29.8,28,23,26.4,30,39,32,36.2,41
201606051050,201606051250,2,9,663,728,Brandenburg,Potsdam,38.4,31.6,10,9,9.7,10,15,13,14.9,16
201606051150,201606051350,2,12,662,735,Brandenburg,Havelland,38.0,30.9,6,3,4.7,6,9,6,7.8,9
201606051250,201606051450,2,9,648,665,Brandenburg,Teltow-Fläming,42.7,32.7,14,12,13.4,14,25,23,24.8,26
201606051450,201606051550,1,21,725,684,Brandenburg,Dahme-Spreewald,42.3,29.2,10,8,10.0,13,16,13,15.9,21
201606051450,201606051550,1,23,609,721,Brandenburg,Havelland,63.9,40.4,11,9,11.3,14,21,18,21.9,27
201606051350,201606051550,2,48,606,706,Brandenburg,Potsdam-Mittelmark,65.4,38.4,26,23,28.5,38,43,39,45.7,58
201606051550,201606051650,1,18,757,678,Brandenburg,Spree-Neiße,41.1,29.6,8,7,7.4,8,13,11,12.6,14
201606051550,201606051650,1,11,688,768,Brandenburg,Barnim,34.2,26.4,7,5,6.5,8,11,9,10.5,12
201606081550,201606081650,1,58,736,631,Brandenburg,Oberspreewald-Lausitz,68.4,32.4,2,1,2.4,4,6,4,6.3,9
201606081550,201606081650,1,12,750,638,Brandenburg,Spree-Neiße,40.8,25.8,7,5,6.9,9,16,10,15.1,18
201606150850,201606150950,1,15,694,806,Brandenburg,Uckermark,28.3,24.7,4,3,4.2,5,8,7,8.7,10
201606151550,201606151750,2,32,696,689,Brandenburg,Dahme-Spreewald,48.2,33.6,14,8,14.5,20,23,16,23.1,31
201606162250,201606171650,18,88,700,671,Brandenburg,Dahme-Spreewald,63.0,53.1,13,12,14.7,18,21,19,21.6,25
201606241850,201606241950,1,45,623,797,Brandenburg,Ostprignitz-Ruppin,36.9,25.9,6,5,5.8,8,18,13,15.6,21
201606251150,201606251250,1,17,748,699,Brandenburg,Oder-Spree,36.0,26.3,7,6,6.6,7,17,15,16.6,19
201606251150,201606251250,1,11,641,780,Brandenburg,Ostprignitz-Ruppin,32.7,26.1,6,5,6.4,7,15,14,16.3,18
201606251250,201606251350,1,9,742,693,Brandenburg,Oder-Spree,36.9,27.6,7,7,7.4,8,18,18,18.9,20
201606251250,201606251350,1,19,558,793,Brandenburg,Prignitz,29.6,23.5,7,6,6.7,9,16,13,14.3,16
201606251250,201606251350,1,46,658,799,Brandenburg,Oberhavel,32.9,24.6,6,5,6.1,7,15,14,15.3,17
201606251250,201606251350,1,29,565,799,Brandenburg,Prignitz,31.3,23.5,6,5,6.4,8,11,9,11.0,14
201606251350,201606251450,1,11,594,807,Brandenburg,Prignitz,30.6,24.0,5,5,8.5,11,13,13,17.5,21
201606251450,201606251550,1,18,668,732,Berlin,Berlin,35.3,26.6,7,6,6.9,8,18,15,17.9,22
201606251450,201606251750,3,16,710,738,Brandenburg,Märkisch-Oderland,37.3,31.1,11,9,10.7,13,26,21,24.9,30
201606251350,201606251750,4,127,719,746,Brandenburg,Märkisch-Oderland,75.3,41.1,10,8,10.6,13,22,19,24.6,31
201606252150,201606260050,3,11,761,630,Brandenburg,Spree-Neiße,31.4,29.4,8,7,7.9,8,21,19,20.4,21
201606251250,201606260050,12,122,762,671,Brandenburg,Spree-Neiße,55.5,45.6,6,6,7.0,9,17,17,19.5,23
201607130950,201607131050,1,58,697,744,Brandenburg,Barnim,52.8,31.7,1,0,1.0,1,5,4,5.9,7
201607131450,201607131550,1,18,603,688,Brandenburg,Potsdam-Mittelmark,33.7,26.8,3,1,2.2,4,10,8,9.0,11
201607131650,201607131750,1,12,690,637,Brandenburg,Elbe-Elster,28.1,24.3,1,0,0.5,1,7,6,6.7,8
201607140250,201607141450,12,68,746,696,Brandenburg,Oder-Spree,50.4,45.4,3,2,2.3,4,12,9,11.7,17
201607132150,201607141550,18,58,753,640,Brandenburg,Spree-Neiße,52.6,48.4,3,2,3.2,4,15,13,15.2,17
201607132150,201607141550,18,123,771,673,Brandenburg,Spree-Neiße,52.7,49.3,2,2,3.3,5,11,10,13.3,17
201607251750,201607251950,2,17,593,793,Brandenburg,Prignitz,36.3,30.3,1,0,0.8,1,4,4,4.9,6
201607270550,201607270850,3,109,574,786,Brandenburg,Prignitz,41.1,30.8,4,4,12.5,44,9,7,18.3,58
201607271050,201607271250,2,16,612,678,Brandenburg,Potsdam-Mittelmark,40.0,31.4,4,1,3.4,5,8,5,7.8,10
201607271250,201607271350,1,9,661,715,Brandenburg,Potsdam,27.7,24.1,0,0,0.0,0,3,2,2.7,3
201607271050,201607271350,3,36,627,701,Brandenburg,Potsdam-Mittelmark,51.5,37.0,1,0,0.4,1,5,2,4.0,5
201607270450,201607271350,9,1038,603,819,Brandenburg,Ostprignitz-Ruppin,99.9,53.5,1,0,2.6,22,6,3,7.3,28
201607271350,201607271450,1,10,688,705,Brandenburg,Teltow-Fläming,36.4,27.1,0,0,0.0,0,2,2,2.0,2
201607271350,201607271450,1,28,691,748,Brandenburg,Barnim,41.2,27.9,0,0,0.4,1,4,2,4.1,6
201607271150,201607271450,3,31,653,680,Brandenburg,Potsdam-Mittelmark,36.7,31.9,1,1,1.4,3,6,4,5.7,7
201607271450,201607271550,1,16,737,660,Brandenburg,Spree-Neiße,39.2,28.6,4,3,3.3,4,11,10,11.0,12
201607271350,201607271550,2,161,744,672,Brandenburg,Dahme-Spreewald,45.9,33.5,3,1,2.4,3,12,8,12.1,17
201607271250,201607271550,3,104,679,708,Brandenburg,Teltow-Fläming,50.0,32.6,0,0,0.0,0,2,1,1.4,2
201607311450,201607311550,1,93,758,630,Brandenburg,Spree-Neiße,37.8,27.0,9,4,6.8,11,22,14,18.5,26
201607311350,201607311550,2,21,718,602,Brandenburg,Oberspreewald-Lausitz,34.2,28.1,4,3,4.0,5,10,9,10.5,13
201608050050,201608050650,6,22,714,647,Brandenburg,Dahme-Spreewald,37.2,35.8,5,5,6.1,8,13,12,13.8,16
201705131450,201705131550,1,13,719,657,Brandenburg,Oberspreewald-Lausitz,40.7,28.0,4,3,4.2,5,6,5,6.5,8
201705131650,201705131750,1,9,766,640,Brandenburg,Spree-Neiße,35.2,26.9,3,1,2.6,4,5,3,4.1,6
201705141250,201705141350,1,13,729,627,Brandenburg,Oberspreewald-Lausitz,30.6,24.4,11,9,13.1,18,15,12,16.5,21
201705141150,201705141350,2,34,739,671,Brandenburg,Dahme-Spreewald,65.5,39.0,8,6,8.4,13,11,9,11.1,16
201705141150,201705141350,2,24,671,689,Brandenburg,Teltow-Fläming,50.0,34.1,6,5,6.3,8,9,7,9.4,12
201705141350,201705141450,1,14,762,735,Brandenburg,Märkisch-Oderland,32.2,25.1,6,6,6.0,6,11,10,10.4,11
201705141350,201705141450,1,9,718,772,Brandenburg,Barnim,32.0,27.4,14,14,15.1,18,20,20,21.2,24
201705181750,201705181850,1,73,555,801,Brandenburg,Prignitz,27.0,21.4,5,4,5.3,7,9,8,9.2,11
201705292050,201705292150,1,34,582,787,Brandenburg,Prignitz,35.6,25.9,3,2,3.1,4,7,6,7.3,9
201705292250,201705292350,1,135,640,783,Brandenburg,Ostprignitz-Ruppin,109.1,50.5,2,1,1.9,3,5,3,5.1,6
201705300850,201705300950,1,13,747,672,Brandenburg,Dahme-Spreewald,31.2,26.6,1,1,2.3,4,4,4,7.6,12
201705300850,201705301050,2,37,611,802,Brandenburg,Ostprignitz-Ruppin,34.7,28.8,3,2,3.1,9,8,6,7.6,14
201705301050,201705301150,1,184,701,740,Brandenburg,Barnim,62.9,34.7,1,1,2.8,13,4,3,5.4,17
201705301050,201705301150,1,49,640,750,Brandenburg,Ostprignitz-Ruppin,41.4,29.5,1,0,1.0,1,3,3,3.4,4
201705301050,201705301150,1,63,743,808,Brandenburg,Uckermark,42.2,29.0,1,0,0.4,1,4,3,4.1,6
201705301650,201705301750,1,58,702,605,Brandenburg,Elbe-Elster,45.2,29.2,1,0,0.7,1,3,2,2.8,4
201705301750,201705301850,1,9,657,803,Brandenburg,Oberhavel,23.7,21.8,2,2,2.4,3,7,7,7.1,8
201705301850,201705301950,1,15,706,787,Brandenburg,Barnim,36.0,27.8,1,1,1.1,2,3,3,4.8,9
201705300850,201705302050,12,210,684,812,Brandenburg,Uckermark,59.5,44.8,1,1,2.1,5,6,4,6.2,10
201706061650,201706061750,1,35,700,815,Brandenburg,Uckermark,48.3,29.4,15,9,13.2,15,24,15,21.5,25
201706221950,201706222250,3,10,742,760,Brandenburg,Märkisch-Oderland,39.6,32.3,2,2,2.4,3,8,8,8.6,9
201706221950,201706222250,3,17,737,764,Brandenburg,Märkisch-Oderland,36.2,32.4,3,2,2.1,3,10,6,7.8,10
201706221950,201706222250,3,27,681,768,Brandenburg,Oberhavel,30.9,28.3,2,2,2.4,3,7,6,7.6,9
201706221950,201706222250,3,27,725,770,Brandenburg,Märkisch-Oderland,33.7,30.6,3,2,2.3,3,9,8,9.1,10
201706221950,201706222250,3,9,672,768,Brandenburg,Oberhavel,32.4,30.2,2,2,2.8,3,7,7,8.7,10
201706221950,201706222250,3,31,697,773,Brandenburg,Barnim,40.6,32.9,3,2,2.8,4,10,7,8.8,11
201706221950,201706222250,3,18,684,773,Brandenburg,Oberhavel,35.6,29.5,1,1,1.9,3,5,5,6.6,8
201706221950,201706222250,3,10,691,779,Brandenburg,Barnim,33.3,30.0,3,2,2.9,3,8,8,8.7,10
201706221850,201706222250,4,35,649,712,Brandenburg,Potsdam-Mittelmark,37.0,31.9,4,3,3.6,4,12,9,10.8,12
201706230050,201706230150,1,39,641,725,Brandenburg,Havelland,43.6,26.5,3,3,3.0,3,10,9,9.9,10
201706281350,201706281550,2,25,729,610,Brandenburg,Oberspreewald-Lausitz,41.8,29.9,5,4,5.2,6,14,11,13.2,15
201706281550,201706281650,1,11,776,628,Brandenburg,Spree-Neiße,26.3,25.5,3,3,3.0,3,10,9,9.6,10
201706290650,201706291050,4,159,722,757,Brandenburg,Märkisch-Oderland,60.5,40.9,10,8,10.1,12,21,17,21.3,24
201706290850,201706291150,3,17,675,768,Brandenburg,Oberhavel,31.8,29.2,10,9,9.9,11,21,20,21.8,24
201706291050,201706291250,2,63,655,704,Brandenburg,Potsdam-Mittelmark,34.9,27.3,12,10,12.8,17,22,19,23.1,29
201706291050,201706291250,2,9,646,715,Brandenburg,Potsdam-Mittelmark,26.6,24.8,21,18,21.2,23,36,32,35.2,37
201706291050,201706291250,2,16,638,722,Brandenburg,Potsdam-Mittelmark,26.9,25.6,17,15,18.2,22,30,27,30.2,35
201706291150,201706291350,2,9,696,700,Brandenburg,Dahme-Spreewald,29.0,27.1,9,8,9.0,10,19,18,18.7,20
201706290950,201706291350,4,12,669,686,Brandenburg,Teltow-Fläming,32.4,31.2,19,16,18.1,20,32,27,30.2,32
201706290750,201706300150,18,107,756,716,Brandenburg,Frankfurt (Oder),54.4,49.5,11,8,9.8,11,21,16,19.6,22
201706281150,201706301150,48,1374,757,631,Brandenburg,Spree-Neiße,124.7,74.6,2,1,3.5,7,8,5,9.6,15
201706291250,201706301250,24,898,737,813,Brandenburg,Uckermark,119.0,68.6,5,3,7.3,21,13,10,16.6,35
201706291350,201706301350,24,145,690,681,Brandenburg,Teltow-Fläming,69.8,58.6,5,4,6.4,11,12,10,13.9,22
201706291350,201706301350,24,85,714,685,Brandenburg,Dahme-Spreewald,57.9,53.6,13,8,11.2,14,24,16,20.7,26
201706291350,201706301350,24,43797,674,735,Berlin,Berlin,135.4,65.0,9,2,10.1,37,19,8,20.6,58
201707071250,201707071350,1,10,556,803,Brandenburg,Prignitz,25.1,20.7,28,27,28.2,29,63,62,63.4,64
201707071350,201707071550,2,22,594,789,Brandenburg,Prignitz,33.3,28.9,21,20,21.6,24,48,47,49.9,55
201707071350,201707071550,2,91,574,806,Brandenburg,Prignitz,42.6,31.7,27,25,27.5,31,63,57,63.0,72
201707071450,201707071650,2,10,703,736,Brandenburg,Märkisch-Oderland,29.1,26.1,18,18,19.7,22,43,43,46.9,52
201707071550,201707071750,2,11,714,728,Brandenburg,Märkisch-Oderland,30.3,27.3,22,19,21.0,22,51,46,49.5,53
201707092350,201707100050,1,47,762,659,Brandenburg,Spree-Neiße,37.3,28.5,7,6,8.8,15,18,16,21.6,32
201707111850,201707111950,1,9,692,687,Brandenburg,Teltow-Fläming,29.4,25.8,17,16,18.4,21,41,40,42.3,45
201707121750,201707122050,3,53,686,657,Brandenburg,Teltow-Fläming,38.8,30.8,15,12,16.1,19,27,24,28.3,32
201707201450,201707201550,1,21,717,689,Brandenburg,Oder-Spree,34.0,27.8,14,9,11.2,14,38,28,32.8,38
201707201550,201707201650,1,14,738,691,Brandenburg,Oder-Spree,25.4,23.5,11,7,10.0,13,30,22,27.5,33
201707201550,201707201750,2,24,722,791,Brandenburg,Uckermark,35.7,32.4,9,8,9.0,10,25,21,24.7,28
201707201550,201707201850,3,21,738,678,Brandenburg,Dahme-Spreewald,47.4,36.7,6,4,5.4,6,20,17,19.2,22
201707221250,201707221350,1,81,690,685,Brandenburg,Teltow-Fläming,34.4,25.8,5,4,5.4,9,26,19,24.3,32
201707221250,201707221350,1,116,683,702,Brandenburg,Teltow-Fläming,40.4,27.3,4,3,5.4,9,22,19,23.4,28
201707221250,201707221350,1,17,653,771,Brandenburg,Ostprignitz-Ruppin,27.7,23.9,8,8,10.7,14,30,30,32.4,36
201707221250,201707221450,2,39,656,763,Brandenburg,Oberhavel,46.8,34.1,7,6,7.5,10,30,29,30.8,35
201707221450,201707221550,1,11,718,735,Brandenburg,Märkisch-Oderland,22.1,20.8,6,5,5.5,6,22,20,21.0,22
201707221350,201707221550,2,74,744,630,Brandenburg,Oberspreewald-Lausitz,36.8,28.9,6,5,7.3,10,20,16,21.8,26
201707221350,201707221550,2,390,697,744,Brandenburg,Barnim,73.3,36.5,5,3,6.7,13,23,16,23.6,32
201707221250,201707221550,3,11,671,719,Brandenburg,Potsdam-Mittelmark,35.6,30.5,4,4,4.5,5,23,22,22.5,24
201707221250,201707221550,3,522,674,739,Berlin,Berlin,60.7,39.9,6,4,6.5,15,30,22,28.7,41
201707221550,201707221750,2,243,769,696,Brandenburg,Oder-Spree,40.5,31.5,11,6,10.1,17,29,19,27.8,40
201707221550,201707221850,3,32,759,718,Brandenburg,Frankfurt (Oder),34.2,32.4,4,3,4.4,6,18,15,17.7,20
201707221450,201707221850,4,278,740,745,Brandenburg,Märkisch-Oderland,53.7,37.1,3,2,3.4,6,14,11,14.8,20
201707221450,201707221850,4,21,754,727,Brandenburg,Märkisch-Oderland,45.2,34.6,4,3,4.6,6,18,16,18.7,21
201707241650,201707250450,12,480,736,677,Brandenburg,Dahme-Spreewald,55.8,46.2,19,7,11.8,27,38,18,26.8,49
201707250650,201707260650,24,4852,706,845,Brandenburg,Uckermark,85.1,59.0,10,6,11.7,28,23,19,27.5,59
201707250850,201707260850,24,494,736,816,Brandenburg,Uckermark,77.8,65.7,15,12,16.0,22,37,27,36.3,47
201707300550,201707300650,1,119,573,782,Brandenburg,Prignitz,81.2,39.1,34,28,32.7,37,64,55,62.7,71
201708031450,201708031550,1,11,671,720,Brandenburg,Potsdam-Mittelmark,28.5,24.5,19,16,17.9,19,54,47,52.2,56
201708102150,201708102250,1,10,680,657,Brandenburg,Teltow-Fläming,25.3,23.5,9,9,9.2,10,20,20,20.3,21
201708102350,201708110150,2,12,635,719,Brandenburg,Potsdam-Mittelmark,27.0,25.2,12,9,11.3,13,31,28,30.8,33
201708102350,201708110150,2,30,628,723,Brandenburg,Potsdam-Mittelmark,29.8,26.4,9,7,9.7,11,26,24,28.3,31
201708102150,201708110150,4,16,612,703,Brandenburg,Potsdam-Mittelmark,37.9,35.3,4,4,4.3,5,17,17,17.9,20
201708102050,201708110250,6,21,622,701,Brandenburg,Potsdam-Mittelmark,42.5,39.5,8,6,7.7,9,23,20,22.7,26
201708102350,201708110350,4,40,666,771,Brandenburg,Oberhavel,32.5,30.1,8,4,5.9,8,25,19,22.1,26
201708102350,201708110350,4,31,671,787,Brandenburg,Oberhavel,32.6,30.0,4,3,4.1,5,20,17,19.4,22
201708102150,201708110350,6,18,644,741,Brandenburg,Havelland,39.6,36.3,8,7,7.7,8,28,26,27.9,30
201708110150,201708110450,3,13,609,780,Brandenburg,Ostprignitz-Ruppin,33.1,31.9,4,4,4.0,4,23,22,23.0,24
201708110050,201708110450,4,196,604,793,Brandenburg,Ostprignitz-Ruppin,41.0,34.7,5,4,4.8,6,26,21,24.6,27
201708102250,201708110450,6,1950,621,763,Brandenburg,Ostprignitz-Ruppin,61.9,41.2,5,3,5.6,10,24,16,23.0,34
201708110150,201708110550,4,191,584,806,Brandenburg,Prignitz,41.9,34.3,3,3,4.2,6,21,20,22.2,28
